20,2018,99.974365,78.3,2141.06,110000,82.22,0,0,6.89,100,23138.41,8.22,1050,,3.0551298,3243.4775,20
20,2019,100,79.4,3060.19,700000,82.27,0,0,8.95,100,2.7251602e+07,7.91,1050,,5.75517,3322.8633,20
20,2020,100,80.2,3026.4,,,0,0,8.95,100,2.659306e+07,,,,-10.076341,3000.7793,20
22,2000,100,52.1,,,19.35,5.01,0,5.04,50.149254,1.5474596e+07,6.82,13960,,12.76547,1484.176,64
22,2001,99.4,51.45,,,20.27,5.13,0,5.13,50,1.5337629e+07,6.31,13760,,2.4233131,1544.602,64
22,2002,98.5,50.9,,,21.21,5.19,0,5.22,50.144093,1.5402803e+07,6.29,14560,,5.0274444,1789.8577,64
22,2003,100,50.8,,,20.14,6.36,0,4.46,41.219963,1.3485733e+07,6.04,14870,,3.8671389,2258.9465,64
22,2004,100,49.3,,,20.1,6.34,0,5.92,48.287113,1.4065254e+07,6.22,15570,,6.3252664,2698.4673,64
22,2005,100,48.9,,,19.73,6.21,0,5.94,48.88889,1.3151445e+07,5.99,16230,,3.897178,2980.6013,64
22,2006,99.387276,47.9,,,18.12,7,0,5.8,45.3125,1.3561985e+07,5.98,17910,,5.4140034,3416.5125,64
22,2007,99.7,47.1,,,14.84,7.32,0,3.96,35.106384,1.3117112e+07,5.65,18890,,5.857126,4193.368,64
22,2008,100,46.7,,,14.28,9.36,0,4.82,33.99154,1.5073022e+07,6.02,20760,,5.443831,5090.946,64
22,2009,100,45.8,,,17.43,8.86,0,6.18,41.090427,1.8430324e+07,6.48,20590,,-3.004456,4714.694,64
22,2010,100,45,,,19.57,8.55,0,7.95,48.18182,2.0074406e+07,6.7,20840,,0.86566925,4635.5103,64
22,2011,99.70578,44.7,,,14.16,10.24,0,4.34,29.766804,19803.19,7.31,23740,,0.9595112,5092.5547,64
22,2012,100,44.2,,,15.28,9.27,0,4.17,31.026787,1.9624716e+07,6.9,21960,,-0.8218365,4777.067,64
22,2013,99.5,44.2,,,19.48,9.6,0,7.16,42.720764,2.02422e+07,6.51,21850,,2.3498566,5129.6636,64
22,2014,100,44.05,,,23.68,9.61,0,5.89,38,1.9855676e+07,5.98,19490,,1.1538512,5330.355,64
22,2015,99.7,43.9,,,25.28,9.47,0,5.5,36.740147,20149.87,5.97,19620,,3.0891643,4729.69,64
22,2016,100,45.2,,,23.03,11.37,0,5.62,33.07828,2.0852678e+07,6.33,22340,,3.149807,4994.9717,64
22,2017,100,43.6,,,18.52,11.68,0,3.78,24.450193,2.0939964e+07,6.12,22680,,3.1714349,5394.269,64
22,2018,100,44.7,,,35.4,11.76,0,6.48,35.526318,2.1542352e+07,6.54,22600,,3.740071,6070.349,64
22,2019,100,45,,,37.02,10.36,0,6.31,37.85243,2.0694338e+07,6.14,21070,,2.8310027,6119.762,64
22,2020,100,45.2,,,,10.82,0,4.9,31.170483,1.9464836e+07,,,,-3.1969502,6079.7383,64
23,2000,26.40898,44.4,0,30000,38.46,0.89,0,0,0,8.308661e+06,4,4030,,1.9876958,3522.3108,4
23,2001,24.8,46.3,0,,37.51,0.95,0,0,0,8.561099e+06,4.04,3870,,0.25057387,3278.016,4
23,2002,27,47.8,0,,36.13,0.84,0,0,0,8.817649e+06,3.86,4030.0002,,6.069531,3190.6248,4
23,2003,33.083107,49.5,0,,36.21,0.68,0,0,0,8.856523e+06,3.68,3920,,4.625895,4330.972,4
23,2004,35.298912,51.1,0,40000,34.34,0.74,0,0,0,8571.5,3.69,3970,,2.7058218,5073.5205,4
23,2005,37.51418,52.6,0,20000,33,0.81,0,0,0,8.948104e+06,3.64,4280,,4.556646,5513.331,4
23,2006,39.73132,53.7,0,60000,31.4,0.75,0,0,0,9.380948e+06,3.47,4090.0002,,8.363871,5521.9907,4
23,2007,41.95298,55.1,0,10000,29.03,0.58,0,0,0,9.445073e+06,3.28,4320,,8.276764,5832.737,4
23,2008,44.5,56.4,0,,27.86,0.55,0,0,0,9.627653e+06,3.24,4390,,6.245437,5713.544,4
23,2009,43.36,57.6,0.01,6740000,28.29,0.41,0,0,0,8820.0205,3.25,4190,,-7.6523104,5255.7764,4
23,2010,52.01778,58.5,0.07,10260000,29.41,0.5,0,0,0,8.901267e+06,3.25,3370,,8.563631,6434.8125,4
23,2011,53.24,59.6,0.08,80000,28.41,0.45,0,0,0,9.151255e+06,2.91,3880,,6.0483613,7617.31,4
23,2012,56.018814,60.2,0.79,460000,27.55,0.33,0,0,0,8.872199e+06,3.14,3410,,4.4561443,7050.573,4
23,2013,57.99192,60.8,0.83,,26.36,0.86,0,0,0,8.641081e+06,2.97,5420,,11.343397,7224.9126,4
23,2014,59.952995,61.3,0.89,2550000,25.38,2.17,0,0,0,8.513395e+06,3.11,6990,,4.1492624,7495.2207,4
23,2015,62.13,61.7,1.01,,25.58,2.79,0,0,0,1.0171935e+07,3.15,6950,,-5.7176824,6402.91,4
23,2016,64.17506,62.4,1.52,10000,26.13,2.52,0,0,0,1.0964355e+07,2.89,6630,,7.036897,6982.9175,4
23,2017,67.4,63,1.54,20000,26.12,2.84,0,0,0,9.879757e+06,2.98,7330,,4.00345,7296.0923,4
23,2018,68.22926,63.8,1.74,10000,25.76,2.96,0,0.01,0.33670032,9.597184e+06,2.76,7310,,3.9803953,7503.8784,4
23,2019,69.95974,63.9,2.65,,25.57,3.05,0,0.01,0.3267974,9.467984e+06,2.69,7250,,2.9927375,7203.0645,4
24,2000,94.391716,89,364.68,126500000,42.66,28.87,4.94,308.77,91.57278,13400.32,3.88,313670,43.288433,4.3879495,3749.911,25
24,2001,96.016525,89.7,367.36,5290000,41.33,35.19,14.27,273.71,89111,1.2893828e+07,3.9,319380,39.11162,1.3898964,3160.2493,25
24,2002,96.65299,90.1,374.1,33350000,42.85,33.5,13.84,292.95,90.15546,1.3021791e+07,3.89,317760,40.756653,3.0534618,2839.4915,25
24,2003,96.980095,90.6,387.32,7530000,45.11,31.62,13.4,313.88,91.18975,1.3111923e+07,3.91,310810,42.284126,1.140829,3070.4365,25
24,2004,96.76511,91.1,392.57,1140000,45.18,40.14,11.6,329.43,89.46926,13593.7,3.9,3.2852e+08,42.286156,5.7599645,3637.314,25
24,2005,97.09351,91.6,399.88,11720000,46.13,39.56,9.2,346.96,90.00303,1.3792465e+07,3.88,331690,43.1457,3.202132,4790.4565,25
24,2006,97.594315,92.1,412.49,1220000,46.67,39.4,12.98,359.55,90.43527,1.4020683e+07,3.86,335620,43.045963,3.9619887,5886.3916,25
24,2007,98.12538,92.6,427.18,910000,47.19,37.64,11.65,387.88,91.390076,1.4770351e+07,3.84,352560,44.380226,6.0698705,7348.188,25
24,2008,98.52663,93.1,432.21,19530000,47.04,55.87,13.21,385.61,87.71251,1.5255087e+07,3.86,373630,43.366776,5.0941954,8831.184,25
24,2009,98.85694,93.6,438.04,174490000,48.92,36.32,12.22,410.13,92.08145,15004.24,3.74,350000,46.30883,-0.12581201,8597.794,25
24,2010,98.6,94,457.6,135380000,46.81,61.02,13.77,435.99,88.053566,1.6220931e+07,3.85,397930,44.246536,7.528226,11286.071,25
24,2011,99.32869,94.3,470.43,187660000,45.26,50.27,14.8,462.32,90.468155,16629.84,3.75,418310,43.91006,3.9744232,13245.388,25
24,2012,99.51949,94.7,482.3,228480000,43.49,77.21,15.17,454.78,85.88896,1.6963494e+07,3.82,4.5423002e+08,42.06637,1.921176,12370.224,25
24,2013,99.57515,95,496.6,93260000,42.32,112,14.65,436.84,80.12387,17221.44,3.88,486840,39.836597,3.0048227,12300.387,25
24,2014,99.650246,95.2,524.97,489030000,41.71,136.58,14.46,430.82,76527,1.7519044e+07,3.98,511620,38.852745,0.5039557,12112.835,25
24,2015,99.7109,95.4,550.89,2300000,43.62,128.85,13.91,428.81,77.456825,17140.15,4.05,485340,40.603523,-3.5457635,8813.99,25
24,2016,99.7,95.7,588.73,161960000,45.46,93.06,14.97,463.37,83.713684,1.6591764e+07,4.03,447080,43.5387,-3.2759168,8710.063,25
24,2017,99.8,95.7,617.89,521620000,45.33,101.9,14.86,464.4,82.4661,1.6608686e+07,4.05,456490,43.280678,1.3228691,9928.676,25
24,2018,99.7,95.8,652.03,256430000,46.95,86.69,14.79,492.66,85.409164,16539.11,3.93,433990,46.080498,1.7836667,9151.382,25
24,2019,99.8,95.8,684.92,50980000,47.57,90.91,15.16,512.59,85.30534,1.6681945e+07,3.93,434300,47.304844,1.411153,8897.553,25
24,2020,100,95.9,705.9,,,81.15,13.21,520.01,86.79134,1.5921327e+07,,,49.47188,-4.059048,6796.8447,25
26,2000,100,,,,7.97,19.79,18.18,2.63,51.25616,2.6859672e+07,9.34,43420,3.6347754,4.5872254,1621.2429,64
26,2001,100,,,,7.24,22.25,19.55,1.65,48.791714,27980.56,9.38,46190,2.2708168,3.8237038,1770.9136,64
26,2002,100,,,,8.7,19.75,20.22,2.12,53.07674,2.7344376e+07,8.63,43600,2.9185119,5.87193,2092.9578,64
26,2003,100,,,,9.16,22.02,17.28,2.99,47.93095,2.8474164e+07,8.41,47930,3.8597226,5.2371545,2719.4976,64
26,2004,100,,,,9.55,21.44,16.82,3.14,48.212555,2.771652e+07,7.68,47270,4.144022,6.5104265,3389.707,64
26,2005,100,,,,9.83,20.98,18.65,4.3,52.242203,30223.08,7.58,47990,5.212998,7.0563474,3899.9077,64
26,2006,100,,,,9.96,21.76,19.49,4.23,52.154793,3.1003192e+07,7.31,48950,4.984425,6.8025894,4523.051,64
26,2007,100,,,,8.85,25.38,14.64,2.88,40.83916,3.0154662e+07,6.73,52600,3.5105207,6.591381,5885.1045,64
26,2008,100,,,,9.94,25.86,15.77,2.93,41.96589,3.0008596e+07,6.26,50040,3.5983686,6.116018,7265.7354,64
26,2009,100,,,,11.62,23.39,15.26,3.68,44.74368,2.648612e+07,5.68,42910,5.127213,-3.2718542,6988.2334,64
26,2010,100,,,,14.27,24.97,15.25,5.76,45.69378,2.7862668e+07,5.75,44740,7.616096,1.5418015,6853.003,64
26,2011,100,,,,13.22,29.75,16.31,3.89,40.44044,29793.07,6.04,49640,4.8499665,2.1012058,7849.165,64
26,2012,100,,,,15.63,25.45,15.78,5.25,45.245266,2.8532124e+07,5.76,45020,6.869961,0.7549304,7432.479,64
26,2013,100,,,,18.24,21.96,14.17,6.91,48.977695,2.6659102e+07,5.31,39660,9.592919,-0.56049395,7681.9346,64
26,2014,100,,,,17.15,23.66,15.87,7.39,49.573746,2.8695912e+07,5.47,42050,9.543798,0.96686906,7901.7856,64
26,2015,100,,,,17.85,24.57,15.38,8.75,49.548252,3.0739168e+07,5.48,44560,10.595034,3.4280548,7074.681,64
26,2016,100,,,,17.71,21.74,15.78,7.04,51.21185,29411.8,5.15,41590,9.0498905,3.0398252,7569.479,64
26,2017,100,,,,17.12,23.25,15.55,6.13,48.25284,3.037614e+07,5.14,43880,7.619621,2.762171,8366.293,64
26,2018,100,,,,19.6,21.03,16.13,9.38,54.813065,3.0743956e+07,4.98,40900,11.799093,2.684576,9446.701,64
26,2019,100,,,,19.34,19.75,16.56,7.49,54.908676,2.9996028e+07,4.74,39140,9.948385,4.037592,9879.269,64
26,2020,99.7,,,,,16.12,16.63,7.47,59.920437,27993.87,,,10.692997,-4.38715,10079.203,64
27,2000,9.07502,2.7,2.8,120000,85.41,0.22,0,0.1,31.25,358.42392,5.49,940,,1.8884739,255.71869,76
27,2001,9.521352,2.9,2.72,15360000,83.68,0.27,0,0.05,15625,386.41492,5.15,970,,6.6134057,267.0976,76
27,2002,9.960099,3.1,2.64,20000,79.34,0.3,0,0.06,16.666666,392.5639,4.21,960,,4.352964,294.66537,76
27,2003,11.4,3.4,2.58,,79.08,0.35,0,0.1,22.222223,421.1035,4.03,1040,,7.802494,374.62735,76
27,2004,10.824239,3.7,2.54,5260000,83.53,0.37,0,0.1,21.276596,367.58755,4.8,1060,,4.478452,418.37665,76
27,2005,11.254328,3.9,2.47,15860000,86.54,0.39,0,0.1,20.408163,378.25854,5.55,1060,,8.661873,457.93344,76
27,2006,11.68629,4.4,2.4,,84.62,0.44,0,0.08,15.384616,361.50507,5.6,1240,,6.253165,473.44986,76
27,2007,12.122773,4.6,2.36,3560000,82.43,0.47,0,0.11,18.965517,496.80994,5.72,1410,,4.111379,535.06226,76
27,2008,12.566488,5.1,2.34,8000000,82.94,0.45,0,0.13,22.413794,526.8172,5.72,1700,,5.7999916,643.4046,76
27,2009,12.63,5.4,2.31,710000,83.6,0.53,0,0.13,19.696968,480.64005,5.66,1730,,2.9619508,624.1752,76
27,2010,13.1,5.8,2.28,1350000,81.45,0.51,0,0.13,20.3125,509.41,5.42,2290,,8.446281,647.8361,76
27,2011,14.808414,6.3,2.35,30000,80.57,0.6,0,0.09,13.043478,563.3461,5.2,2460,,6.6225624,751.1728,76
27,2012,15.117994,6.7,2.28,1480000,77.18,0.76,0,0.11,12.643678,644.37476,5.15,2940,,6.4526725,758.0004,76
27,2013,15.4056425,7.1,2.25,32460000,75.43,0.87,0,0.12,12.121212,749.67834,5.04,3130,,5.792585,787.4694,76
27,2014,19.2,7.6,2.23,38410000,75.24,1.02,0,0.1,8.928572,677.6461,4.91,3180,,4.3268456,792.84625,76
27,2015,16.076975,8.1,2.26,180000,72.71,1.33,0,0.1,6.993007,836.0298,4.94,3700,,3.921229,653.3273,76
27,2016,16.641056,8.7,2.3,29290000,72.27,1.39,0,0.16,10.322581,780.0771,4.76,3700,,5.957977,688.2507,76
33,2007,100,100,,,21.84,149.36,88.19,375.42,75.63339,119158.6,7.71,571630,27.694315,6.868609,44659.895,4
27,2017,17.214043,9,4.15,20820000,69.08,1.48,0,0.16,9.756098,878.57794,4.72,4270,,6.2034893,734.9963,76
27,2018,14.4,9.5,4.8,35120000,66.97,1.42,0,0.23,13.939394,950.3871,4.6,4670,,6.604569,804.50055,76
27,2019,18.374855,10.1,4.81,45840000,64.85,1.51,0,0.21,12.209302,946.95734,4.49,5000,,5.688115,796.11523,76
27,2020,18.95724,10.6,4.68,,,1.43,0,0.21,12.804878,878.9815,,,,1.9303249,857.93274,76
28,2000,2.4632368,0.3,8.51,,93.23,0,0,0.1,100,261.95847,10.37,260,,-0.85686404,136.46397,463
28,2001,2.79742,0.3,8.31,,94.84,0,0,0.11,100,217.60869,10.52,200,,2.055807,134.36343,463
28,2002,3.1240184,0.3,8.09,,94.65,0,0,0.13,100,200.19261,10.07,210,,4.4465194,123.11754,463
28,2003,3.4453816,0.3,7.85,,95.76,0,0,0.1,100,157.22882,10.05,160,,-1.223728,113.56725,463
28,2004,3.7638588,0.3,7.61,,96.04,0,0,0.09,99.99999,174.65433,9.66,150,,4.8336577,128.3367,463
28,2005,3.207317,0.3,7.38,,96.01,0,0,0.09,99.99999,145.98683,9.48,150,,0.9,151.68156,463
28,2006,2.66,0.3,7.16,,95.31,0,0,0.09,99.99999,163.21136,9.05,180,,5.413807,167.37646,463
28,2007,4.7259464,0.3,6.94,,95.29,0,0,0.12,100,246.2004,8.83,180,,3.4519525,172.49559,463
28,2008,4.8,0.3,6.73,10000,95.15,0,0,0.11,100,155.42688,8.45,180,,4.861713,198.35284,463
28,2009,5.399017,0.3,6.51,90000,95.18,0,0,0.12,100,149.19579,8.03,180,,3.812747,212.13705,463
28,2010,5.3,0.3,6.32,13350000,92.57,0,0,0.14,100,199.67647,7.93,300,,5.124163,234.23553,463
28,2011,6.122684,0.2,6.2,10000,91.65,0.01,0,0.13,92.85714,226.62114,7.77,360,,4.0326023,249.57797,463
28,2012,6.5,0.2,6.09,6200000,91.45,0.01,0,0.14,93.33333,205.98769,7.41,370,,4.446708,252.35887,463
28,2013,6.9,0.2,6.01,96640000,91.08,0.03,0,0.15,83.333336,216.88063,7.42,390,,4.9241953,256.97565,463
28,2014,7,0.2,5.85,140890000,91.28,0.04,0,0.15,78.94737,196.12764,7.08,380,,4.2406516,274.85785,463
28,2015,8.427652,0.2,5.69,2490000,91.15,0.03,0,0.15,83.333336,193.7544,7.38,400,,-3.9000032,305.54965,463
28,2016,9.34841,0.2,5.61,50000,89.52,0.03,0,0.16,84.210526,208.42976,7.56,440,,-0.60002,260.56522,463
28,2017,9.3,0.2,5.3,16940000,88.12,0.08,0,0.21,72.413795,246.89967,7.62,530,,0.50001,253.82635,463
28,2018,10.884909,0.2,5.14,20360000,85.58,0.1,0,0.17,62.96296,290.7686,7.71,690,,1.6099331,238.78346,463
28,2019,11.356528,0.2,4.98,89840000,84.77,0.12,0,0.24,66.666664,309.34055,7.62,720,,1.8424767,228.2136,463
28,2020,11.735556,0.2,4.83,,,0.11,0,0.24,68.57143,289.06625,,,,0.2975771,238.99072,463
31,2000,16.6,3.6,0.83,,81.58,0.42,0,0.05,10.638298,739.4555,7.91,1960,,9.99358,300.61368,95
31,2001,14.624778,4.1,0.82,,80.51,0.48,0,0.03,5.882353,769.4097,7.51,2150,,8.148386,321.15024,95
31,2002,18.1871,4.7,0.97,,80.97,0.66,0,0.03,4.347826,754.1447,7.05,2210,,6.5789394,338.9875,95
31,2003,19.3,5.3,0.96,4630000,79.92,0.67,0,0.04,5.633803,803.81635,6.69,2380,,8.505896,362.33548,95
31,2004,25.298384,5.9,1.02,409150000,80.69,0.73,0,0.03,3.9473684,813.56445,6.23,2380,,10.3405285,408.51364,95
31,2005,20.5,6.7,1.02,1250000,79.24,0.86,0,0.04,4.4444447,909.82135,5.73,2660,,13.250087,474.1112,95
31,2006,32.40758,7.6,1.35,10300000,78.01,0.98,0,0.13,11.711712,967.99585,5.31,2960,,10.771084,539.7503,95
31,2007,35.967636,8.4,1.4,,74.79,1.25,0,0.16,11.347518,1116.1547,5.03,3660,,10.212574,631.52527,95
31,2008,26.4,9.4,1.47,65900000,74.13,1.23,0,0.16,11.510792,1.152201e+06,4.76,4060,,6.6915774,745.60913,95
31,2009,43.112152,10.5,1.53,3840000,68.04,1.02,0,0.15,12.820514,1399.9335,5.07,4750,,0.08669696,738.05475,95
31,2010,31.1,11.7,1.51,680450000,64.82,0.81,0,0.12,12.903226,1591.3198,5.05,5140,,5.9630785,785.5027,95
31,2011,50.307262,13.1,14.97,1120000,63.99,0.81,0,0.18,18.181818,1623.9176,4.81,5360,,7.06957,882.27563,95
31,2012,53.930565,14.5,17.85,720000,64.36,0.51,0,0.86,62.773724,1783.7217,4.68,5670,,7.3133454,950.8804,95
31,2013,57.573696,16.2,47.59,425110000,64.97,0.47,0,1.26,72.83237,1866.1189,4.47,5740,,7.356665,1013.42053,95
31,2014,56.1,18,63.67,420000,63.7,1.03,0,1.96,65.55184,2031.7474,4.5,6950,,7.142571,1093.496,95
31,2015,64.91042,20.3,62.79,8150000,60.63,2.1,0,2.16,50.704227,2.299249e+06,4.58,8430,,6.965798,1162.905,95
31,2016,69.54431,22.7,62.07,156640000,58.01,2.62,0,2.81,51.749542,2.828744e+06,4.74,11070,,6.933314,1269.5916,95
31,2017,89.07,25.5,66.17,3750000,56.25,3.7,0,3.07,45.34712,2950.2996,4.59,12690,,6.996904,1385.26,95
31,2018,81.07565,28.9,86.74,15750000,56.38,2.96,0,5,62.81407,3674.9282,4.61,14580,,7.469169,1512.127,95
31,2019,84,32.6,91.27,360000,53.36,3.94,0,4.51,53.372787,4069.4607,4.68,16180,,7.0541067,1643.1213,95
31,2020,86.4,36.8,95.03,,,3.83,0,4.62,54.674557,3918.6375,,,,-3.1475892,1543.6693,95
32,2000,41,9.8,46.37,,84.59,0.04,0,3.41,98.840576,1.575576e+06,6.23,5210,,3.8324177,681.10205,56
32,2001,46.2,10.7,45.16,,85.3,0.06,0,3.44,98.28571,1529.8099,6.04,5160,,4.324261,687.64813,56
32,2002,44.0404,11.7,43.97,10000,85.26,0.11,0,3.15,96.62577,1467.4718,6.1,5130,,4.477027,759.1119,56
32,2003,45.123013,12.7,42.82,10000,85.3,0.15,0,3.49,95.87912,1529.6643,6.07,5210,,5.4531536,950.5649,56
32,2004,47.1,13.7,41.68,20000,85.53,0.18,0,3.88,95.566505,1551.4,5.86,5120,,7.048863,1090.7853,56
32,2005,47.281933,14.7,40.57,,86.31,0.22,0,3.73,94.43038,1456.8976,5.79,5020,,2.2282703,1100.1749,56
32,2006,49,15.9,39.48,11080000,85.51,0.54,0,3.85,87.69932,1606.5828,5.17,5090,,3.8095832,1147.4366,56
32,2007,48.2,16.8,38.41,,80.82,1.24,0,3.81,75.44554,1647.3816,4.65,6130,,4.327589,1277.5168,56
32,2008,50.541397,17.7,37.37,490000,80.82,1.29,0,4.19,76.459854,1.625477e+06,4.53,6390,,2.847678,1439.5479,56
32,2009,51.644154,18.55,36.37,150000,79.25,1.59,0,3.98,71.454216,1695.7526,4.8,7030,,2.5792518,1411.4746,56
32,2010,52.759556,19.4,35.61,53960000,78.76,1.49,0,4.22,73.905426,1886.1508,4.68,7010,,2.8990247,1352.3022,56
32,2011,53.7,20,34.96,40000,78.61,1.38,0,4.35,75.91623,1931.2103,4.71,6810,,3.3792112,1465.1458,56
32,2012,55.039154,20.8,34.04,724590000,78.53,1.09,0,4.21,79.43396,1873.3829,4.7,6880,,4.625979,1403.523,56
32,2013,56.207813,21.4,33.34,20000,77.6,1.82,0,4.33,70.4065,1600.2953,4.67,7550,,4.995529,1527.7512,56
32,2014,56.8,21.7,32.54,11230000,76.79,2.33,0,4.34,65.06747,1.941542e+06,4.78,8250,,5.719818,1604.214,56
32,2015,58.595592,22,31.76,2060000,78.06,3.37,0,4.33,56.23377,1888.3931,4.77,8460,,5.666953,1382.5098,56
32,2016,59.808777,22.2,30.99,77450000,78.78,2.58,0,4.34,62.716763,1785.7306,4.65,9080,,4.5357943,1413.256,56
32,2017,61.030865,22.2,30.28,171120000,79.17,2.78,0,5.06,64.54082,1763.4426,4.53,9170,,3.5411766,1469.4475,56
32,2018,62.2,22.1,29.6,934680000,79.25,3.29,0,4.99,60.265697,1746.7549,4.43,9590,,3.9555142,1585.2405,56
32,2019,63.48988,22.2,30.59,7360000,79.41,2.99,0,5.36,64.19161,1720.2494,4.33,9430,,3.47506,1533.0957,56
32,2020,64.72137,21.9,29.82,,,2.84,0,5.45,65.74186,1758.1206,,,,0.49191475,1537.1302,56
33,2000,100,100,,,22.04,155.56,69.16,363.7,73.5631,1.18875336e+08,9.31,514220,29.767817,4.9177628,24271.002,4
33,2001,100,100,,,21.53,159.93,72.86,339.58,72.05828,115218.68,9.04,506620,28.20141,1.4055276,23822.06,4
33,2002,100,100,,,21.77,155.12,71.75,357.06,73.43517,117915.38,8.77,524350,28.546556,3.422146,24255.338,4
33,2003,100,100,,,21.18,157.35,71.15,343.88,72.50952,117365.12,8.89,5.4453997e+08,27.180014,3.8110902,28300.463,4
33,2004,100,100,,,21.58,148.86,85.87,347.68,74.44069,118078.05,8.77,536420,26.827923,3.914029,32143.682,4
33,2005,100,100,,,21.99,150.78,86.83,368.86,75.1381,117744.77,8.46,549030,28.265476,4.995861,36382.508,4
33,2006,100,100,,,21.92,139.71,92.44,360.48,76.42542,115946.31,8.25,540530,27.616468,4.1658177,40504.062,4
33,2008,100,100,,,21.91,141.33,88.3,385.21,77.01353,116479.15,7.44,550470,28.590092,1.0076227,46710.504,4
33,2009,100,100,,,22.5,129.76,85.13,380.24,78.19636,1.1066581e+08,7.37,521320,29.20945,-2.9284003,40876.31,4
33,2010,100,100,,,21.88,130.08,85.53,366.21,77.64257,110485.93,7.16,537010,27.789688,3.0894947,47562.082,4
33,2011,100,100,,,21.84,131.3,88.29,391.95,78.52962,113449.32,7.09,5.4929e+08,28.62637,3.1468813,52223.695,4
33,2012,100,100,,,22.17,124.2,89.49,398.58,79.71483,112586.7,7.03,5.4621005e+08,28.976913,1.7622225,52669.09,4
33,2013,100,100,,,22.44,122.87,97.58,417.28,80.73323,1.1405109e+08,7.01,555660,28.941828,2.3291225,52635.176,4
33,2014,100,100,,,22.49,122.75,101.21,412.13,80.702415,1.13198416e+08,6.99,561680,28.14776,2.8700361,50956,4
33,2015,100,100,,,22.69,125.7,96.05,417.2,80.327095,112891.76,6.91,558700,28.764147,0.6591769,43596.137,4
33,2017,100,100,,,22.47,113.7,95.57,435.43,82.36389,1.10509584e+08,7.17,568080,29.67364,3.0398803,45129.355,4
33,2018,100,100,,,21.99,112.47,95.03,428.39,82.31297,110059.28,7.1,580090,28.814518,2.7770405,46548.52,4
33,2019,100,100,,,22.11,110.65,95.47,421.8,82.378334,107980.76,6.94,5.8021005e+08,28.586376,1.8795921,46338.34,4
33,2020,100,100,,,,102.19,92.65,429.24,83.625496,100497.28,,,30.54215,-5.233024,43294.65,4
198,2000,100,,0,,0,0.4,0,0,0,5.2485708e+07,1.91,465709,,,,274
198,2001,100,,0,,0,0.42,0,0,0,5.1350028e+07,1.91,465709,,,,274
198,2002,100,,0,,0,0.45,0,0,0,51466.68,1.96,484044,,,,274
198,2003,100,,0,,0,0.46,0,0,0,50467.51,1.93,484044,,,,274
198,2004,100,,0,,0,0.49,0,0,0,46195.98,1.8,462042,,,,274
198,2005,100,,0,,0,0.39,0,0,0,4.6092508e+07,1.75,473043,,,,274
198,2006,100,,0,,0,0.49,0,0,0,4.5344524e+07,1.69,484044,,,82801.54,274
198,2007,100,,0,,0,0.55,0,0,0,5.2593048e+07,1.97,572052,,3.1626253,85433.03,274
198,2008,100,,0,,0,0.58,0,0,0,5.2451508e+07,2.01,583053,,-0.3574012,85188.336,274
198,2009,100,,0,,0.01,0.6,0,0,0,47302.73,2.05,557384,,-7.2004824,77400.42,274
198,2010,100,,0,,0.01,0.59,0,0,0,4.6226356e+07,2.11,557384,,-2.7156353,73351.76,274
198,2011,100,,0,,0.02,0.59,0,0,0,4.7423248e+07,2.2,586.72,,1.1690623,72329.664,274
198,2012,100,,0,,0.01,0.59,0,0,0,4.2757976e+07,2,535382,,1.2297536,72777.15,274
198,2013,100,,0,,0.01,0.6,0,0,0,4.1230708e+07,1.95,535382,,1.279331,73514.67,274
198,2014,100,,0,,0.01,0.61,0,0,0,4.0977292e+07,1.94,546383,,2.654528,74990.43,274
198,2015,100,,0,,0.01,0.62,0,0,0,42380.68,1.93,557384,,2.8331223,76284.195,274
198,2016,100,,44.02,,0.01,0.65,0,0,0,4.0911792e+07,1.84,546383,,3.239977,78471.625,274
198,2017,100,,138.3,,0.01,0.65,0,0.01,1.5151515,46465.98,1.87,,,3.1840434,81513.164,274
198,2018,100,,154.54,,0.01,0.64,0,0.01,1.5384616,4.2507164e+07,1.9,,,4.1943407,86059.74,274
198,2019,100,,170.81,,0,0.68,0,0.02,2.857143,50531.71,2.06,,,3.8171003,91392.64,274
198,2020,100,,193.81,,,0.67,0,0.02,2.8985507,41981.38,,,,-6.7302876,85082.52,274
34,2000,6,0.6,5.18,,88.9,0.02,0,0.08,80,384.72043,7.73,240,,-2.4894323,251.20729,8
34,2001,5.736052,0.6,5.06,,88.92,0.02,0,0.08,80,386.3453,7.55,250,,4.464739,250.35715,8
34,2002,6.177054,0.6,4.96,,89.22,0.02,0,0.08,80,373.5856,7.38,250,,3.616542,260.74545,8
34,2003,6.61282,0.6,4.86,,90.25,0.02,0,0.08,80,342.82562,7.93,230,,-5.3974853,293.66156,8
34,2004,7.0457006,0.5,4.76,,90.64,0.03,0,0.12,80,359.33325,7.65,230,,5.994884,320.73682,8
34,2005,7.4780445,0.5,4.69,,90.96,0.03,0,0.13,81.25,352.1099,7.74,220,,0.9082105,331.1631,8
34,2006,7.805169,0.6,4.6,0,90.8,0.03,0,0.14,82.35294,358.04587,7.59,230,,4.7710853,354.67087,8
34,2007,8.350998,0.6,4.51,,90.88,0.02,0,0.14,87.5,349.30215,7.47,240,,4.607535,404.37454,8
34,2008,7.48,0.6,4.43,,93.64,0.02,0,0.14,87.5,276.59943,7.33,170,,2.054131,464.56122,8
